Data Source,World Development Indicators,,,,,,
,,,,,,,
Last Updated Date,7/1/2025,,,,,,
,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2020,2021,2022,2023
Portugal,PRT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,41.46637285,41.38295635,41.27249353,40.88785078
Paraguay,PRY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.52534632,50.78121751,51.06624338,51.29216998
West Bank and Gaza,PSE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Pacific island small states,PSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Post-demographic dividend,PST,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,37.20079444,37.43119093,37.60212043,37.68269798
French Polynesia,PYF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Qatar,QAT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Romania,ROU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.360101738,9.383131806,9.372359044,9.32021804
Russian Federation,RUS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,23.29191816,23.4690756,23.63597956,23.77377045
Rwanda,RWA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.664588422,8.759762071,8.851317446,8.940152586
South Asia,SAS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.46668281,15.74048032,16.01746258,16.27868595
Saudi Arabia,SAU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,52.69005223,55.09193087,53.71749082,52.2128637
Sudan,SDN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.45769139,12.45976131,12.47450304,12.67784605
Senegal,SEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.7051107,18.75515327,18.84302074,18.9712192
Singapore,SGP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,100,100,100,100
Solomon Islands,SLB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Sierra Leone,SLE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.18977807,15.27468552,15.36999715,15.47386257
El Salvador,SLV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.73574973,17.70050491,17.68510485,17.68809045
San Marino,SMR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Somalia,SOM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.70477944,13.82583759,14.02919588,14.21938964
Serbia,SRB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,20.2625521,20.51096187,21.08489389,21.26083486
Sub-Saharan Africa (excluding high income),SSA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.81929689,16.98240502,17.15954677,17.35344837
South Sudan,SSD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Sub-Saharan Africa,SSF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.44221512,15.59339454,15.75765147,15.9366484
Small states,SST,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Sao Tome and Principe,STP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Suriname,SUR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Slovak Republic,SVK,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Slovenia,SVN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Sweden,SWE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.77058142,15.90438805,16.01086532,16.13481424
Eswatini,SWZ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Sint Maarten (Dutch part),SXM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Seychelles,SYC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Syrian Arab Republic,SYR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,26.81607183,26.84362762,26.70535482,26.40951288
Turks and Caicos Islands,TCA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Chad,TCD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.258772195,8.279629777,8.304317303,8.242241964
East Asia & Pacific (IDA & IBRD countries),TEA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.04688158,21.24019007,21.54687973,21.85132985
Togo,TGO,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.08347213,21.11189441,21.18341585,21.29775609
Thailand,THA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,20.11680132,20.42022001,20.735918,21.05426824
Tajikistan,TJK,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Turkmenistan,TKM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.8539397,39.08913275,39.31040542,39.4908562
Timor-Leste,TLS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.64512549,19.73445566,19.82757516,19.91415459
Tonga,TON,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
South Asia (IDA & IBRD),TSA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.46668281,15.74048032,16.01746258,16.27868595
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.44221512,15.59339454,15.75765147,15.9366484
Trinidad and Tobago,TTO,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Tunisia,TUN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.75271205,19.94153356,20.12820176,20.28982419
Turkiye,TUR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,37.58980187,37.85272277,38.06381515,38.45848799
Tuvalu,TUV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Tanzania,TZA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.82880277,13.09700627,13.36716054,13.63996629
Uganda,UGA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.419197703,7.557045784,7.718683426,7.90458421
Ukraine,UKR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.14518196,12.26922316,13.256284,14.43187838
Upper middle income,UMC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,28.67124046,29.14385519,29.64895269,30.14864208
Uruguay,URY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.55647244,51.81230579,52.11702571,52.3717113
United States,USA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,46.40226702,46.7228266,46.85815889,46.88261394
Uzbekistan,UZB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.495245393,7.43248918,7.366442414,7.301751889
St. Vincent and the Grenadines,VCT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
"Venezuela, RB",VEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,33.48594507,34.06989972,34.44893185,34.69984687
British Virgin Islands,VGB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Virgin Islands (U.S.),VIR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Viet Nam,VNM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.66278945,18.10642872,18.56062443,19.01605797
Vanuatu,VUT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
World,WLD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,24.11999696,24.38123775,24.62940991,24.85756431
Samoa,WSM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
Kosovo,XKX,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,
"Yemen, Rep.",YEM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.227478267,8.280123736,8.323955005,8.358543324
South Africa,ZAF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,35.12458336,35.2906429,35.47800433,35.67126024
Zambia,ZMB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.55519968,14.82376687,15.09352631,15.35058566
Zimbabwe,ZWE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.853358896,9.760103208,9.694035543,9.657580261
